Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
설훈,전재수,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
설훈,정세균,더불어민주당,더불어민주당,4선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
김병관,우원식,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김상희,우원식,더불어민주당,더불어민주당,3선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김성환,우원식,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김종훈,우원식,무소속,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김현권,우원식,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
박홍근,우원식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,우원식,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
오영훈,우원식,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
우원식,윤일규,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
우원식,윤후덕,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
우원식,이학영,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
우원식,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
우원식,제윤경,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김두관,이상민,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
안민석,이상민,더불어민주당,더불어민주당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,이상민,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이규희,이상민,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이상민,이석현,더불어민주당,더불어민주당,4선,6선,지역구,지역구,남,남,Representative,Co-Sponsor
이상민,이원욱,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
이상민,이종걸,더불어민주당,더불어민주당,4선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
이상민,전재수,더불어민주당,더불어민주당,4선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이상민,정성호,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
기동민,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김병기,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,최재성,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
신창현,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤준호,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,최재성,더불어민주당,더불어민주당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
김병기,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
박홍근,최재성,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
신창현,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤준호,최재성,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
윤후덕,최재성,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
제윤경,최재성,더불어민주당,더불어민주당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
김영우,이채익,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김태흠,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박완수,이채익,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안상수,이채익,무소속,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유민봉,이채익,자유한국당,자유한국당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이진복,이채익,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이채익,정인화,자유한국당,국민의당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이채익,최교일,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이채익,홍문표,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김영우,이채익,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김태흠,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박완수,이채익,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안상수,이채익,무소속,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유민봉,이채익,자유한국당,자유한국당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이진복,이채익,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이채익,정인화,자유한국당,국민의당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이채익,최교일,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이채익,홍문표,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,김순례,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김도읍,박맹우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,윤상현,자유한국당,무소속,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,이완영,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,이장우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,이진복,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,조경태,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,최연혜,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김도읍,홍문종,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,김순례,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김도읍,김태흠,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,박맹우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,윤상현,자유한국당,무소속,재선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,이장우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,조경태,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김도읍,최연혜,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
김도읍,홍문종,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
권칠승,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
기동민,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김병기,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김영진,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
송옥주,전혜숙,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
이찬열,전혜숙,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
장정숙,전혜숙,국민의당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
전혜숙,천정배,더불어민주당,국민의당,재선,6선,지역구,지역구,여,남,Representative,Co-Sponsor
전혜숙,황주홍,더불어민주당,국민의당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
곽상도,김승희,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김상훈,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김성찬,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김승희,박덕흠,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Representative,Co-Sponsor
김승희,박성중,자유한국당,자유한국당,초선,초선,비례대표,지역구,여,남,Representative,Co-Sponsor
김승희,박인숙,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,여,Representative,Co-Sponsor
